Metric,Mar 2013,Mar 2025
Debtor Days,37.27,4.61
Inventory Days,154.09,165.33
Days Payable,115.71,5.25
Cash Conversion Cycle,75.65,164.68
Working Capital Days,18.61,217.02
ROCE %,,
