Metric,Mar 2024,Mar 2025
Debtor Days,7.28,32.55
Inventory Days,0.08,0.00
Days Payable,0.00,
Cash Conversion Cycle,7.36,32.55
Working Capital Days,154.55,156.02
ROCE %,,3.97%
