Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,50,32,27,30,66,39
Inventory Days,,,,23,6,
Days Payable,,,,46,683,
Cash Conversion Cycle,50,32,27,8,-611,39
Working Capital Days,-110,-55,-58,-29,-31,28
ROCE %,,31%,45%,17%,16%,17%
