Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,46,39,49,45,34,46,48,50
Inventory Days,32,48,37,50,61,63,56,62
Days Payable,37,44,43,47,39,52,43,53
Cash Conversion Cycle,42,43,43,48,56,57,60,60
Working Capital Days,15,18,22,19,23,43,44,43
ROCE %,,15%,28%,25%,16%,14%,14%,17%
