Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,61,70,69
Inventory Days,,,
Days Payable,,,
Cash Conversion Cycle,61,70,69
Working Capital Days,-14,18,15
ROCE %,,16%,12%
