Metric,Mar 2021,Mar 2022,Mar 2024,Mar 2025,Mar 2026
Debtor Days,2,4,35,19,17
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,2,4,35,19,17
Working Capital Days,310,135,211,509,150
ROCE %,,24%,,20%,23%
