Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,154,152,130,173
Inventory Days,118,199,223,117
Days Payable,205,236,220,192
Cash Conversion Cycle,67,116,134,99
Working Capital Days,54,64,71,55
ROCE %,,13%,15%,19%
