Metric,Mar 2008,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,48,62,68,69,64,72,68,50,43,55,57,36
Inventory Days,58,68,128,128,48,66,125,132,47,61,109,441
Days Payable,82,38,37,51,24,18,87,27,27,33,48,41
Cash Conversion Cycle,24,92,158,146,89,120,106,155,64,83,119,437
Working Capital Days,263,2,48,55,58,216,138,144,98,121,84,721
ROCE %,19%,,19%,20%,14%,10%,14%,11%,13%,21%,8%,7%
