Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,50,75,82,2
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,50,75,82,2
Working Capital Days,-193,-738,-1780,215
ROCE %,,-108%,-279%,164%
