Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011
Debtor Days,94,104,88,95,123,83
Inventory Days,203,119,58,72,93,95
Days Payable,208,244,220,503,758,532
Cash Conversion Cycle,89,-21,-74,-336,-541,-354
Working Capital Days,90,92,115,20,-13,-27
ROCE %,,16%,3%,-37%,-40%,-38%
