Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,372,295,255,146,181,135
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,372,295,255,146,181,135
Working Capital Days,-8,-103,-21,34,83,80
ROCE %,,43%,66%,35%,10%,12%
