Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,98,80,83,91,82
Inventory Days,95,65,66,77,66
Days Payable,70,51,58,67,55
Cash Conversion Cycle,124,94,90,101,93
Working Capital Days,49,28,23,9,16
ROCE %,,13%,9%,4%,10%
