Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,39.11,110.30,145.67,82.14,94.71
Inventory Days,,,,,0.00
Days Payable,,,,,
Cash Conversion Cycle,39.11,110.30,145.67,82.14,94.71
Working Capital Days,9.05,302.72,108.01,-97.37,348.77
ROCE %,,16.56%,5.06%,2.90%,5.65%
