Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,62,92,82,110
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,62,92,82,110
Working Capital Days,48,38,32,42
ROCE %,,9%,17%,10%
