Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,83,72,67,45,36,42,63,64,79
Inventory Days,0,0,0,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,83,72,67,45,36,42,63,64,79
Working Capital Days,20,14,-4,-18,-18,-18,-11,2,13
ROCE %,,22%,-9%,13%,14%,6%,5%,11%,14%
