Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,124,124,117,134
Inventory Days,1,,,230
Days Payable,45,,,87
Cash Conversion Cycle,81,124,117,277
Working Capital Days,50,77,162,112
ROCE %,,54%,37%,24%
