Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,63,71,60,70,67
Inventory Days,40,39,38,42,44
Days Payable,48,65,48,59,63
Cash Conversion Cycle,55,45,49,54,48
Working Capital Days,34,31,40,34,59
ROCE %,,14%,14%,14%,15%
