Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,10,11,10,9,11,9,3
Inventory Days,54,63,60,60,66,76,74
Days Payable,1,1,3,2,3,6,4
Cash Conversion Cycle,63,73,66,67,73,79,73
Working Capital Days,14,23,22,31,39,37,36
ROCE %,,11%,14%,12%,13%,10%,8%
