Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,121,134,59,72,70,70,100,92,106,104,112
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,121,134,59,72,70,70,100,92,106,104,112
Working Capital Days,83,83,-88,-86,-7,-8,7,6,1,-20,-16
ROCE %,,21%,24%,20%,26%,18%,20%,15%,14%,12%,11%
