Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,47,59,59,49,43,30,28,42,43,48,52
Inventory Days,36,43,46,47,44,30,37,,,,44
Days Payable,194,207,215,181,177,167,133,,,,146
Cash Conversion Cycle,-111,-105,-110,-85,-91,-106,-67,42,43,48,-50
Working Capital Days,11,26,-333,-15,-15,-31,-3,8,-5,-29,-35
ROCE %,,15%,11%,5%,20%,29%,34%,24%,17%,15%,9%
