Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,37,40,31,35,37,59,44
Inventory Days,,,,,,,23
Days Payable,,,,,,,345
Cash Conversion Cycle,37,40,31,35,37,59,-278
Working Capital Days,-41,-55,-51,-41,-29,-15,2
ROCE %,,9%,12%,13%,13%,11%,11%
