Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,72,56,47,35,37,38,27,24,27,24,40
Inventory Days,43,51,97,171,265,163,151,180,143,171,188
Days Payable,93,84,89,139,188,123,103,138,102,142,135
Cash Conversion Cycle,22,23,54,67,114,78,75,66,68,53,93
Working Capital Days,-11,9,28,1,18,17,9,14,20,49,87
ROCE %,,5%,5%,8%,8%,11%,13%,10%,15%,15%,20%
