Metric,Mar 2014,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,189,225,177,415,180,70,81,152,152,122
Inventory Days,31,121,24,101,54,46,36,58,55,66
Days Payable,170,696,617,1883,695,19,29,101,123,109
Cash Conversion Cycle,51,-349,-416,-1367,-461,96,88,110,84,80
Working Capital Days,-76,-5337,-6496,-17181,-6949,-410,-108,54,44,43
ROCE %,,,,,,,5%,13%,14%,18%
