Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,275,301,253
Inventory Days,138,95,114
Days Payable,144,63,98
Cash Conversion Cycle,269,333,268
Working Capital Days,208,222,222
ROCE %,,44%,37%
