Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,51,22,19,33,27,33
Inventory Days,15,17,17,39,82,31
Days Payable,139,54,19,46,66,197
Cash Conversion Cycle,-72,-14,17,27,43,-133
Working Capital Days,-12,18,26,45,68,29
ROCE %,,38%,33%,28%,33%,37%
