Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,221,149,115,131,70
Inventory Days,80,159,190,124,166
Days Payable,132,106,153,79,83
Cash Conversion Cycle,168,202,151,175,152
Working Capital Days,103,113,129,176,121
ROCE %,,12%,17%,20%,15%
