Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,142,62,29,35,82,100,70
Inventory Days,,,,,,,0
Days Payable,,,,,,,
Cash Conversion Cycle,142,62,29,35,82,100,70
Working Capital Days,3,43,9,-13,49,78,69
ROCE %,,44%,58%,52%,52%,59%,48%
