Metric,Mar 2025,Mar 2026
Debtor Days,126.58,122.96
Inventory Days,490.21,391.30
Days Payable,66.36,26.64
Cash Conversion Cycle,550.43,487.61
Working Capital Days,129.58,128.25
ROCE %,,3.69%
