Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,14,10,15,13,11,14,13,12
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,14,10,15,13,11,14,13,12
Working Capital Days,-58,-34,-16,26,117,202,111,121
ROCE %,,48%,24%,49%,51%,51%,56%,59%
