Metric,Mar 2017,Mar 2018,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,21,27,72,58,45,76,49,66
Inventory Days,55,44,202,165,133,179,115,164
Days Payable,83,94,179,154,129,214,111,163
Cash Conversion Cycle,-7,-23,94,69,49,40,53,67
Working Capital Days,-20,-35,-41,-24,-15,-132,-53,-33
ROCE %,,16%,,4%,-1%,-2%,-2%,-3%
