Metric,Mar 2025,Mar 2026
Debtor Days,69.58,107.21
Inventory Days,66.97,77.85
Days Payable,12.53,22.40
Cash Conversion Cycle,124.02,162.66
Working Capital Days,141.13,190.88
ROCE %,,9.68%
