Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,335,153,133,155,127,119
Inventory Days,,43,,,,
Days Payable,,1158,,,,
Cash Conversion Cycle,335,-962,133,155,127,119
Working Capital Days,97,117,105,217,128,118
ROCE %,,14%,15%,12%,9%,5%
