Metric,Mar 2023,Mar 2024
Debtor Days,77.05,76.47
Inventory Days,107.26,132.52
Days Payable,20.33,18.13
Cash Conversion Cycle,163.98,190.85
Working Capital Days,73.78,99.60
ROCE %,,25.62%
