Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,42,53,44,51,49,65,67,50,59,47,66
Inventory Days,45,47,47,52,42,81,45,34,42,64,50
Days Payable,77,83,75,92,89,124,87,76,79,98,94
Cash Conversion Cycle,10,17,16,11,3,21,25,8,21,13,23
Working Capital Days,8,20,9,2,-10,8,23,3,2,1,11
ROCE %,,34%,45%,29%,5%,29%,33%,21%,5%,11%,3%
