Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,65,63,75,76,75,75,62,58,60,64,82
Inventory Days,130,132,120,124,146,104,90,109,109,121,152
Days Payable,11,15,11,16,11,10,9,13,11,9,11
Cash Conversion Cycle,184,180,184,184,209,168,143,154,158,176,223
Working Capital Days,81,90,104,119,126,119,105,117,97,92,91
ROCE %,,17%,20%,17%,,20%,14%,10%,12%,15%,31%
