Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,8,8,11,15,9,18
Inventory Days,342,517,425,407,288,232
Days Payable,234,255,231,196,327,188
Cash Conversion Cycle,116,270,205,225,-30,62
Working Capital Days,-6,16,12,59,10,177
ROCE %,,29%,23%,34%,9%,6%
