Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,215,376,87,173,69,40,54,55,81,100,142
Inventory Days,4,7,22,33,7,2,4,3,3,2,15
Days Payable,281,382,156,264,92,27,70,49,20,37,92
Cash Conversion Cycle,-63,1,-47,-57,-15,15,-12,8,63,65,65
Working Capital Days,-34,-40,255,159,9,20,14,41,69,94,144
ROCE %,,6%,7%,6%,61%,85%,45%,,26%,21%,22%
