Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,176,188,222,198,217,339,297,213,176,204,115
Inventory Days,76,103,124,105,83,185,185,201,246,223,170
Days Payable,71,84,159,120,110,173,161,115,178,152,97
Cash Conversion Cycle,181,207,188,184,190,351,320,299,244,275,188
Working Capital Days,74,71,98,98,117,222,178,129,108,114,114
ROCE %,,12%,14%,10%,14%,11%,8%,6%,11%,19%,24%
