Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,,72,77,73,82,95,93
Inventory Days,,101,102,99,85,78,85
Days Payable,,98,93,67,75,78,80
Cash Conversion Cycle,,74,86,106,92,95,98
Working Capital Days,,2,-2,13,18,24,29
ROCE %,,,14%,21%,19%,20%,18%
