Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,120,107,118,108,94,116,205,45,58,715,,1
Inventory Days,,,,,,,,,,,,0
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,120,107,118,108,94,116,205,45,58,715,,1
Working Capital Days,42,19,90,85,67,80,140,28,-42,-5559,,123
ROCE %,13%,16%,17%,15%,13%,1%,-9%,-6%,-14%,-22%,11%,19%
