Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,101,120,102
Inventory Days,154,150,189
Days Payable,339,478,970
Cash Conversion Cycle,-83,-208,-678
Working Capital Days,11,33,119
ROCE %,,14%,15%
