Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,149,140,115
Inventory Days,188,211,281
Days Payable,156,155,172
Cash Conversion Cycle,181,197,224
Working Capital Days,97,93,80
ROCE %,,13%,12%
