Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,97,92,197,144
Inventory Days,17,22,13,84
Days Payable,62,56,128,174
Cash Conversion Cycle,52,57,82,54
Working Capital Days,70,106,156,156
ROCE %,,-2%,-1%,1%
