Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,132,22,16
Inventory Days,,,
Days Payable,,,
Cash Conversion Cycle,132,22,16
Working Capital Days,232,204,50
ROCE %,,6%,6%
