Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0,0,0,0
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,0,0,0,0
Working Capital Days,-59,20,-167,1
ROCE %,,-15%,-9%,-36%
