Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,24,21,20
Inventory Days,,,1209
Days Payable,,,415
Cash Conversion Cycle,24,21,814
Working Capital Days,48,48,116
ROCE %,,10%,11%
