Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,,,36,34
Inventory Days,,,87,94
Days Payable,,,111,117
Cash Conversion Cycle,,,11,10
Working Capital Days,,,-9,21
ROCE %,,,,19%
