Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,46,46,51,48,46,45,58
Inventory Days,0,0,0,0,0,0,0
Days Payable,,,,,,,
Cash Conversion Cycle,46,46,51,48,46,45,58
Working Capital Days,14,6,8,-11,-13,-6,8
ROCE %,,34%,29%,21%,24%,30%,22%
