Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,10,20,31,33,22
Inventory Days,271,6553,,,
Days Payable,197,458,,,
Cash Conversion Cycle,85,6115,31,33,22
Working Capital Days,-105,993,-8,1013,5732
ROCE %,,2%,0%,3%,2%
