Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,96,107,93,86,80,72,72,81,82,70,48,84
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,96,107,93,86,80,72,72,81,82,70,48,84
Working Capital Days,29,73,81,94,111,91,113,100,67,63,53,47
ROCE %,29%,21%,20%,17%,36%,27%,24%,26%,42%,31%,11%,11%
