Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,145,97,172,221,201,125,188,157,198,175
Inventory Days,,,,,,,,,,95
Days Payable,,,,,,,,,,152
Cash Conversion Cycle,145,97,172,221,201,125,188,157,198,117
Working Capital Days,149,56,79,187,118,117,82,46,47,70
ROCE %,,5%,2%,7%,3%,7%,5%,10%,9%,9%
