Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,57,51,52,175,95,8,3,67,195
Inventory Days,,,,,,,,,4
Days Payable,,,,,,,,,153
Cash Conversion Cycle,57,51,52,175,95,8,3,67,46
Working Capital Days,-11,17,-6,-4,196,-31,-43,-3,140
ROCE %,,48%,28%,23%,14%,35%,80%,69%,20%
