Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,64,70,57,93,106,86,68,140,138,112
Inventory Days,39,42,57,86,160,124,152,129,171,185
Days Payable,70,66,56,94,148,136,68,94,88,96
Cash Conversion Cycle,33,46,58,86,118,73,152,175,221,201
Working Capital Days,36,39,50,69,102,72,111,150,164,138
ROCE %,,57%,48%,13%,-4%,18%,46%,39%,14%,6%
