Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,47,45,36,37,55,52,48
Inventory Days,92,149,113,102,116,100,86
Days Payable,11,24,15,18,22,16,18
Cash Conversion Cycle,128,169,134,122,149,136,116
Working Capital Days,34,26,23,17,7,22,45
ROCE %,,19%,15%,5%,5%,12%,18%
