Metric,Mar 2025,Mar 2026
Debtor Days,52.55,265.10
Inventory Days,64.14,257.68
Days Payable,7.68,292.23
Cash Conversion Cycle,109.02,230.55
Working Capital Days,55.48,210.47
ROCE %,,14.50%
