Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,124,130,102,91,106,123,137
Inventory Days,102,93,67,75,108,115,136
Days Payable,53,63,34,28,31,29,35
Cash Conversion Cycle,173,159,135,138,184,209,238
Working Capital Days,124,149,103,115,164,132,161
ROCE %,,29%,33%,18%,17%,19%,19%
