Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,36,17,13,31,13,18,20,19,18
Inventory Days,86,96,203,98,119,90,84,100,123
Days Payable,69,41,79,35,69,63,91,97,133
Cash Conversion Cycle,53,72,136,94,63,45,12,22,8
Working Capital Days,30,36,65,45,53,-1,3,1,-3
ROCE %,,28%,11%,27%,44%,15%,11%,12%,13%
