Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,146,129,140,130,104,105,102,136,100,135,165
Inventory Days,179,116,120,164,72,67,56,80,65,16,12
Days Payable,280,110,133,204,181,140,105,151,128,230,163
Cash Conversion Cycle,45,135,127,90,-5,33,53,65,37,-79,14
Working Capital Days,-186,-70,-75,125,63,62,46,59,48,37,47
ROCE %,,-3%,-5%,4%,5%,4%,6%,9%,13%,12%,15%
