Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,101,145,142,126,123
Inventory Days,221,301,411,356,326
Days Payable,95,99,124,114,120
Cash Conversion Cycle,227,348,429,367,330
Working Capital Days,82,268,279,238,160
ROCE %,,18%,7%,10%,12%
