Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,,13,51,68,78
Inventory Days,,178,186,130,126
Days Payable,,91,104,66,79
Cash Conversion Cycle,,100,133,132,126
Working Capital Days,,79,110,84,98
ROCE %,,,11%,14%,11%
