Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Debtor Days,237,191,193,335,292,303,195,208,52
Inventory Days,93,63,77,72,90,118,102,122,208
Days Payable,227,223,118,189,208,168,273,519,229
Cash Conversion Cycle,103,30,152,218,174,253,24,-190,31
Working Capital Days,35,-5,36,50,106,-39,-113,-210,90
ROCE %,,11%,9%,-12%,-2%,-7%,-36%,-22%,-3%
