Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,30,15,7,18
Inventory Days,45,50,38,62
Days Payable,4,2,6,14
Cash Conversion Cycle,71,63,39,66
Working Capital Days,17,8,15,43
ROCE %,,23%,27%,25%
