Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,70,74,44,51
Inventory Days,84,77,28,60
Days Payable,200,188,159,127
Cash Conversion Cycle,-45,-37,-87,-16
Working Capital Days,-31,-31,-5,-79
ROCE %,,3%,0%,7%
