Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,59,49,46,60
Inventory Days,108,136,141,136
Days Payable,53,40,42,41
Cash Conversion Cycle,114,145,145,155
Working Capital Days,31,45,32,40
ROCE %,,11%,12%,11%
